id,name,icon,rarity,description,effect,skill_points,type,parent_id,required_sp,category,base_duration
this_dance_is_for_vittoria,This Dance Is for Vittoria!,unique_skill.png,Unique,Increase velocity with royal brilliance when positioned toward the front and close to the runner ahead or behind on the final corner or later.,Increase target speed (0.35),,normal,,,unique,5s
behold_thine_emperor_s_divine_might,Behold Thine Emperor's Divine Might,unique_skill.png,Unique,Greatly increase velocity on the final straight after passing another runner 3 times late-race.,Increase target speed (0.45),,normal,,,unique,5s
blazing_pride,Blazing Pride,unique_skill.png,Unique,Increase velocity with the stride of an empress when passing another runner from midpack or further back on the final corner.,Increase target speed (0.35),,normal,,,unique,5s
win_q_e_d,∴win Q.E.D.,unique_skill.png,Unique,Increase velocity by deriving the winning equation when passing another runner toward the front on the final corner or later.,Increase target speed (0.35),,normal,,,unique,5s
flashylanding,Flashy☆Landing,unique_skill.png,Unique,Increase ability to break out of the pack on the straight after engaging in a challenge toward the front on the final corner or later.,Increase target speed (0.25),,normal,,,unique,5s
g00_1st_f,G00 1st. F∞;,unique_skill.png,Unique,Increase velocity when positioned toward the front after making it to the final straight without faltering.,Increase target speed (0.35),,normal,,,unique,5s
blue_rose_closer,Blue Rose Closer,unique_skill.png,Unique,Increase velocity with strong willpower on the final straight after passing another runner in the front part of the pack on the final corner or later.,Increase target speed (0.35),,normal,,,unique,5s
our_ticket_to_win,Our Ticket to Win!,unique_skill.png,Unique,Increase velocity with winning ambition when positioned toward the front on the final straight after engaging in a challenge on the final corner or later.,Increase target speed (0.35),,normal,,,unique,5s
genius_x_bakushin_victory,Genius x Bakushin = Victory,unique_skill.png,Unique,Increase velocity with BAKUSHIN power when engaged in a challenge toward the front in the second half of the race.,Increase target speed (0.35),,normal,,,unique,5s
i_see_victory_in_my_future,I See Victory in My Future!,unique_skill.png,Unique,Clear a path forward with the power of divination when the way ahead is jammed late-race.,Increase target speed (0.35),,normal,,,unique,5s
just_a_little_farther,Just a Little Farther!,unique_skill.png,Unique,Increase velocity with flaring fighting spirit when positioned 3rd and about to lose late-race.,Increase target speed (0.35),,normal,,,unique,5s
prideful_king,Prideful King,unique_skill.png,Unique,Greatly increase velocity in a true display of skill with 200m remaining after racing calmly.,Increase target speed (0.45),,normal,,,unique,5s
lookatcurren,#LookatCurren,unique_skill.png,Unique,Gain momentum and begin to advance when passing another runner while well-positioned around halfway through the race.,Increase target speed (0.25),,normal,,,unique,5s
nemesis,Nemesis,unique_skill.png,Unique,Increase velocity with smoldering ambition when moving up from midpack on the final corner or later.,Increase target speed (0.35),,normal,,,unique,5s
sparklystardom,SPARKLY☆STARDOM,unique_skill.png,Unique,Become empowered to keep the spotlight when positioned toward the front and close to the runner behind on a straight mid-race.,Increase target speed (0.25),,normal,,,unique,5s
shadow_break,Shadow Break,unique_skill.png,Unique,"Increase velocity with beastly strength when passing another runner on the outside on the final corner or later. If the skill user engaged in a challenge mid-race, greatly increase velocity instead.",Increase target speed (0.45),,normal,,,unique,5s
eternal_moments,Eternal Moments,unique_skill.png,Unique,Increase velocity when starting to make a move from a position toward the front mid-race.,Increase target speed (0.35),,normal,,,unique,5s
flowerymaneuver,Flowery☆Maneuver,unique_skill.png,Unique,"Increase velocity when passing another runner toward the front on the final corner. If passing toward the back, increase acceleration instead.",Increase target speed (0.35),,normal,,,unique,5s
you_and_me_one_on_one,You and Me! One-on-One!,unique_skill.png,Unique,Increase velocity on the final straight after passing another runner on the outside toward the back on the final corner or later.,Increase target speed (0.35),,normal,,,unique,5s
lights_of_vaudeville,Lights of Vaudeville,unique_skill.png,Unique,Greatly increase velocity with a dazzling display when just breaking out of the pack toward the front on the final straight.,Increase target speed (0.45),,normal,,,unique,5s
keep_it_real,KEEP IT REAL.,unique_skill.png,Unique,Moderately increase acceleration steadily with a wink when starting to make a move from midpack in the second half of the race.,Increase acceleration (0.3),,normal,,,unique,6s
a_kiss_for_courage,A Kiss for Courage,unique_skill.png,Unique,Increase velocity enthusiastically when positioned toward the front in the second half of the race after recovering endurance with a skill.,Increase target speed (0.35),,normal,,,unique,5s
i_never_goof_up,I Never Goof Up!,unique_skill.png,Unique,Aim for the front with unwavering determination when passing another runner from midpack or further back on a corner late-race.,Increase target speed (0.25),,normal,,,unique,5s
schwarzes_schwert,Schwarzes Schwert,unique_skill.png,Unique,Increase velocity in a dash for the lead after running calmly and according to plan up until the final straight.,Increase target speed (0.35),,normal,,,unique,5s
bountiful_harvest,Bountiful Harvest,unique_skill.png,Unique,Increase velocity with a surge of great fortune when pressured by another runner toward the back in the second half of the race.,Increase target speed (0.35),,normal,,,unique,5s
yummyspeed,YUMMY☆SPEED!,unique_skill.png,Unique,Kick forward hard with renewed vigor when starting to get tired while well-positioned halfway through the race.,Increase target speed (0.25),,normal,,,unique,5s
omg_the_final_sprint,OMG! (ﾟ∀ﾟ) The Final Sprint! ☆,unique_skill.png,Unique,Increase velocity and navigation with the pure euphoria of being within breathing distance of precious waifus after passing another runner 2 times late-race.,Increase target speed (0.35),,normal,,,unique,5s
give_mummy_a_hug,Give Mummy a Hug ♡,unique_skill.png,Unique,Increase ability to break out of the pack when well-positioned and close to the runner ahead on the final straight.,Increase target speed (0.25),,normal,,,unique,5s
a_princess_must_seize_victory,A Princess Must Seize Victory!,unique_skill.png,Unique,Increase velocity with pretty princess power when engaged in a challenge on the final straight.,Increase target speed (0.35),,normal,,,unique,5s
chasing_after_you,Chasing After You,unique_skill.png,Unique,"Chase after an unseen friend when in midpack in the second half of the race, moderately increasing velocity steadily and very slightly intimidating runners ahead.",Increase target speed (0.25),,normal,,,unique,6s
arrows_whistle_shadows_disperse,"Arrows Whistle, Shadows Disperse",unique_skill.png,Unique,Increase velocity with a blazing spirit when pressured by another runner in the front part of the pack on the final corner or later.,Increase target speed (0.35),,normal,,,unique,5s
dancing_in_the_leaves,Dancing in the Leaves,unique_skill.png,Unique,Increase ability to break out of the pack when engaged in a challenge in midpack on the final corner.,Increase target speed (0.25),,normal,,,unique,5s
pop_polish,Pop & Polish,unique_skill.png,Unique,Get hyped and increase velocity when pressured by or passing another runner while well-positioned on the final straight.,Increase target speed (0.35),,normal,,,unique,5s
festive_miracle,Festive Miracle,unique_skill.png,Unique,Control breathing and kick forward hard toward victory in the second half of the race after recovering endurance with skills at least 3 times.,Increase target speed (0.25),,normal,,,unique,5s
presents_from_x,Presents from X,unique_skill.png,Unique,Increase velocity by deriving a path to victory mid-race after staying well-positioned from the start of the race up until the second half.,Increase target speed (0.35),,normal,,,unique,5s
fairy_tale,Fairy Tale,unique_skill.png,Unique,Increase velocity with the excitement of running when engaged in a challenge while well-positioned in the second half of the race.,Increase target speed (0.35),,normal,,,unique,5s
white_lightning_comin_through,White Lightning Comin' Through!,unique_skill.png,Unique,Bolt down the track like lightning when well-positioned or aiming for the front from midpack on a straight in the second half of the race.,Increase target speed (0.35),,normal,,,unique,5s
barcarole_of_blessings,Barcarole of Blessings,unique_skill.png,Unique,"Increase velocity for a moderate duration when in the front part of the pack with 400m remaining. If at least 7 skills have been activated, greatly increase velocity for a moderate duration instead.",Increase target speed (0.45),,normal,,,unique,4s
114th_time_s_the_charm,114th Time's the Charm,unique_skill.png,Unique,"Give max effort when far from the lead on the final corner, moderately increasing velocity steadily for a duration proportional to distance from the lead.",Increase target speed (0.25),,normal,,,unique,
ambition_to_surpass_the_sakura,Ambition to Surpass the Sakura,unique_skill.png,Unique,Increase velocity with blossoming ambition when well-positioned and close to the runner ahead with 300m or less remaining.,Increase target speed (0.35),,normal,,,unique,5s
a_lifelong_dream_a_moment_s_flight,"A Lifelong Dream, A Moment's Flight",unique_skill.png,Unique,"Seize the moment when close to the runner behind on the final straight, slightly consuming endurance to greatly increase velocity for a moderate duration.",Increase target speed (0.45),,normal,,,unique,4s
operation_cacao,Operation Cacao,unique_skill.png,Unique,Take a slight breather and increase velocity when in the front part of the pack and detecting another runner coming from behind on a corner mid-race.,Increase target speed (0.35),,normal,,,unique,5s
guten_appetit,Guten Appetit ♪,unique_skill.png,Unique,Increase velocity continuously with a patissiere's pride on the final straight after passing another runner 3 times on the final corner or later.,Increase target speed (0.35),,normal,,,unique,6s
shooting_star_of_dioskouroi,Shooting Star of Dioskouroi,unique_skill.png,Unique,"Increase velocity with guidance from the stars when far from the lead on the final straight. If positioned around the very back, greatly increase velocity instead.",Increase target speed (0.35),,normal,,,unique,5s
victory_cheer,Victory Cheer!,unique_skill.png,Unique,"Moderately increase velocity when positioned toward the front on the third corner in the second half of the race. Or, kick forward hard when toward the front on the backstretch late-race.",Increase target speed (0.25),,normal,,,unique,5s
eternal_encompassing_shine,Eternal Encompassing Shine,unique_skill.png,Unique,"If well-positioned at the start of the final straight, her strong willpower to win increases velocity. If positioned near the front, greatly increase velocity instead.",Increase target speed (0.45),,normal,,,unique,5s
lovely_spring_breeze,Lovely Spring Breeze,unique_skill.png,Unique,"From the midpack in the second half of the race, slightly increase velocity steadily for a duration based on remaining endurance.",Increase target speed (0.15),,normal,,,unique,
ravissant,Ravissant,unique_skill.png,Unique,"When passing another racer at the front part of the pack on the final corner or later, perform a dazzling display that greatly increases velocity for a moderate duration.",Increase target speed (0.45),,normal,,,unique,4s
break_it_down,Break It Down!,unique_skill.png,Unique,"If positioned toward the front on a straight late-race, increase velocity with high spirits. If the straight is on the backstretch, also increase acceleration very slightly.",Increase target speed (0.35),,normal,,,unique,5s
peerless_dance_of_flowering_flames,Peerless Dance of Flowering Flames,unique_skill.png,Unique,"If the user passes another runner on the final corner or later, increase velocity with fiery fighting spirit when in the front part of the pack with 300m or less remaining.",Increase target speed (0.35),,normal,,,unique,5s
gogogoal,Go☆Go☆Goal!,unique_skill.png,Unique,"If the user passes another runner on the final corner or later, increase velocity from the midpack onward on the final straight. If the user isn't one of the top favorites, muster resolve to keep steadily increasing velocity.",Increase target speed (0.35),,normal,,,unique,6s
all_charged_it_s_go_time,All Charged! It's Go Time!,unique_skill.png,Unique,"Moderately increase velocity when positioned toward the front with about 300m remaining. If coming out of an uphill, greatly increase velocity instead.",Increase target speed (0.45),,normal,,,unique,5s
best_day_ever,Best Day Ever,unique_skill.png,Unique,"If well-positioned late-race on the final corner or later, increase velocity. If there's a large distance left to the finish, also increase acceleration very slightly with perfect form.",Increase target speed (0.35),,normal,,,unique,5s
one_true_color,One True Color,unique_skill.png,Unique,"If positioned toward the front with 350m or less remaining and there is another Umamusume close behind, the determination to stay ahead makes it easier to break out of the pack.",Increase target speed (0.25),,normal,,,unique,5s
now_we_re_cruisin,Now We're Cruisin'!,unique_skill.png,Unique,"When competing for the lead if positioned in the midpack or further for the first half of the race, show off some Edo spirit and greatly increase velocity.",Increase target speed (0.45),,normal,,,unique,5s
victory_belongs_to_mestrelitzia,Victory Belongs to Me—Strelitzia! ☆,unique_skill.png,Unique,"If positioned toward the back and racing calmly until the start of the final corner, when there are 300m remaining, cast a magic spell to increase velocity continuously.",Increase target speed (0.35),,normal,,,unique,6s
joyful_voyage,Joyful Voyage!,unique_skill.png,Unique,"If positioned toward the front with 200m remaining, increase velocity. Then, if also positioned near the leading Umamusume, gather strength to move slightly forward.",Increase target speed (0.35),,normal,,,unique,5s
wherever_this_wonder_leads,Wherever This Wonder Leads,unique_skill.png,Unique,"If positioned midpack on a downhill just before late-race and there's a large distance left to the finish, enjoy the race to the fullest, increasing velocity.",Increase target speed (0.35),,normal,,,unique,5s
trigger_beat,trigger:BEAT,unique_skill.png,Unique,"When near the inner rail midpack on the final corner or later, calculate the path to victory, increasing velocity and ability to navigate smoothly on the final straight.",Increase target speed (0.35),,normal,,,unique,5s
dreams_donned_with_pride,Dreams Donned with Pride!,unique_skill.png,Unique,"If the user activates another skill on the final corner late-race, take the crowd's cheers to heart and moderately increase velocity. If racing at Nakayama Racecourse, greatly increase velocity instead.",Increase target speed (0.45),,normal,,,unique,5s
defeatist,Defeatist,negative_accel.png,Negative,Moderately increase urge to give up when positioned around the very back on the final straight.,Decrease current speed (-0.2),100,normal,,,negative,3s
reckless,Reckless,negative_accel.png,Negative,Moderately increase carelessness when in the lead with around 200m remaining.,Decrease current speed (-0.2),100,normal,,,negative,3s
blatant_fear,Blatant Fear,super_negative_accel.png,Upgraded,Greatly decrease velocity on a corner in the second half of the race due to Trainer's obvious anxiety.,Decrease current speed (-0.3),,normal,,,negative,5s
corner_acceleration,Corner Acceleration ○,acceleration_skill.png,Normal,Slightly increase acceleration on a corner with masterful turning.,Increase acceleration (0.2),180,normal,,,buff,3s
corner_connoisseur,Corner Connoisseur,super_acceleration_skill.png,Upgraded,Increase acceleration on a corner with masterful turning.,Increase acceleration (0.4),,upgrade,corner_acceleration,180,buff,3s
straightaway_acceleration,Straightaway Acceleration,acceleration_skill.png,Normal,Slightly increase acceleration on a straight.,Increase acceleration (0.2),170,normal,,,buff,3s
rushing_gale,Rushing Gale!,super_acceleration_skill.png,Upgraded,Increase acceleration on a straight.,Increase acceleration (0.4),,upgrade,straightaway_acceleration,170,buff,3s
nimble_navigator,Nimble Navigator,acceleration_skill.png,Normal,Slightly increase maneuverability when the way ahead is blocked in the last spurt.,Increase acceleration (0.2),150,normal,,,buff,3s
no_stopping_me,No Stopping Me!,super_acceleration_skill.png,Upgraded,Increase maneuverability when the way ahead is blocked in the last spurt.,Increase acceleration (0.4),,upgrade,nimble_navigator,150,buff,3s
early_lead,Early Lead,acceleration_skill.png,Normal,Slightly increase ability to go to the front early-race. (Front Runner),Increase acceleration (0.2),120,normal,,,buff,1.2s
taking_the_lead,Taking the Lead,super_acceleration_skill.png,Upgraded,Increase ability to go to the front early-race. (Front Runner),Increase acceleration (0.4),,upgrade,early_lead,120,buff,1.2s
final_push,Final Push,acceleration_skill.png,Normal,Slightly increase ability to keep the lead on the final corner. (Front Runner),Increase acceleration (0.2),180,normal,,,buff,3s
unrestrained,Unrestrained,super_acceleration_skill.png,Upgraded,Increase ability to keep the lead on the final corner. (Front Runner),Increase acceleration (0.4),,upgrade,final_push,180,buff,3s
slick_surge,Slick Surge,acceleration_skill.png,Normal,Slightly increase acceleration late-race. (Late Surger),Increase acceleration (0.2),180,normal,,,buff,1.8s
on_your_left,On Your Left!,super_acceleration_skill.png,Upgraded,Increase acceleration late-race. (Late Surger),Increase acceleration (0.4),,upgrade,slick_surge,180,buff,1.8s
straightaway_spurt,Straightaway Spurt,acceleration_skill.png,Normal,Slightly increase acceleration on a straight in the last spurt. (End Closer),Increase acceleration (0.2),180,normal,,,buff,0.9s
encroaching_shadow,Encroaching Shadow,super_acceleration_skill.png,Upgraded,Increase acceleration on a straight in the last spurt. (End Closer),Increase acceleration (0.4),,upgrade,straightaway_spurt,180,buff,0.9s
sprinting_gear,Sprinting Gear,acceleration_skill.png,Normal,Slightly increase acceleration on a straight. (Sprint),Increase acceleration (0.2),160,normal,,,buff,3s
turbo_sprint,Turbo Sprint,super_acceleration_skill.png,Upgraded,Increase acceleration on a straight. (Sprint),Increase acceleration (0.4),,upgrade,sprinting_gear,160,buff,3s
updrafters,Updrafters,acceleration_skill.png,Normal,Slightly increase passing ability when positioned toward the back late-race. (Mile),Increase acceleration (0.2),160,normal,,,buff,3s
furious_feat,Furious Feat,super_acceleration_skill.png,Upgraded,Increase passing ability when positioned toward the back late-race. (Mile),Increase acceleration (0.4),,upgrade,updrafters,160,buff,3s
countermeasure,Countermeasure,acceleration_skill.png,Normal,Slightly increase passing ability when positioned toward the front upon approaching late-race. (Sprint),Increase acceleration (0.2),160,normal,,,buff,3s
plan_x,Plan X,super_acceleration_skill.png,Upgraded,Increase passing ability when positioned toward the front upon approaching late-race. (Sprint),Increase acceleration (0.4),,upgrade,countermeasure,160,buff,3s
acceleration,Acceleration,acceleration_skill.png,Normal,Slightly increase acceleration when passing another runner mid-race. (Mile),Increase acceleration (0.2),,normal,,,buff,3s
step_on_the_gas,Step on the Gas!,super_acceleration_skill.png,Upgraded,Increase acceleration when passing another runner mid-race. (Mile),Increase acceleration (0.4),,upgrade,acceleration,160,buff,3s
second_wind,Second Wind,acceleration_skill.png,Normal,Slightly increase acceleration when not in the lead mid-race. (Front Runner),Increase acceleration (0.2),180,normal,,,buff,3s
reignition,Reignition,super_acceleration_skill.png,Upgraded,Increase acceleration when not in the lead mid-race. (Front Runner),Increase acceleration (0.4),,upgrade,second_wind,180,buff,3s
shrewd_step,Shrewd Step,acceleration_skill.png,Normal,Slightly increase ability to navigate smoothly. (Pace Chaser),Increase acceleration (0.2),120,normal,,,buff,3s
technician,Technician,super_acceleration_skill.png,Upgraded,Moderately increase ability to navigate smoothly. (Pace Chaser),Increase acceleration (0.3),,upgrade,shrewd_step,120,buff,3s
straight_descent,Straight Descent,acceleration_skill.png,Normal,Slightly improve running on a downhill. (Pace Chaser),Increase acceleration (0.2),120,normal,,,buff,3s
determined_descent,Determined Descent,super_acceleration_skill.png,Upgraded,Moderately improve running on a downhill. (Pace Chaser),Increase acceleration (0.3),,upgrade,straight_descent,120,buff,3s
tactical_tweak,Tactical Tweak,acceleration_skill.png,Normal,Slightly increase acceleration when positioned toward the back mid-race. (Pace Chaser),Increase acceleration (0.2),120,normal,,,buff,3s
shatterproof,Shatterproof,super_acceleration_skill.png,Upgraded,Moderately increase acceleration when positioned toward the back mid-race. (Pace Chaser),Increase acceleration (0.3),,upgrade,tactical_tweak,120,buff,3s
fighter,Fighter,acceleration_skill.png,Normal,Slightly increase acceleration for a medium duration when trying to pass another runner. (Late Surger),Increase acceleration (0.2),120,normal,,,buff,4s
hard_worker,Hard Worker,super_acceleration_skill.png,Upgraded,Moderately increase acceleration for a medium duration when trying to pass another runner. (Late Surger),Increase acceleration (0.3),,upgrade,fighter,120,buff,4s
highlander,Highlander,acceleration_skill.png,Normal,Slightly improve running on an uphill.,Increase acceleration (0.2),160,normal,,,buff,3s
groundwork,Groundwork,acceleration_skill.png,Normal,Slightly increase acceleration after activating many skills early-race.,Increase acceleration (0.2),100,normal,,,buff,3s
head_on,Head-On,acceleration_skill.png,Normal,Slightly increase acceleration when positioned toward the front late-race. (Pace Chaser),Increase acceleration (0.2),180,normal,,,buff,1.8s
neck_and_neck,Neck and Neck,super_acceleration_skill.png,Upgraded,Increase acceleration when positioned toward the front late-race. (Pace Chaser),Increase acceleration (0.4),,upgrade,head_on,180,buff,1.8s
take_the_chance,Take the Chance,acceleration_skill.png,Normal,"If positioned toward the back late-race, slightly increase acceleration. (Medium)",Increase acceleration (0.2),160,normal,,,buff,1.2s
from_the_brink,From the Brink,super_acceleration_skill.png,Upgraded,"If positioned toward the back late-race, increase acceleration. (Medium)",Increase acceleration (0.4),,upgrade,take_the_chance,160,buff,1.2s
feel_the_burn,Feel the Burn!,unique_skill.png,Unique,Moderately increase acceleration in an attempt to move up on a corner late-race.,Increase acceleration (0.3),,normal,,,unique,4s
red_shift_lp1211_m,Red Shift/LP1211-M,unique_skill.png,Unique,Increase acceleration by shifting gears when positioned toward the front on the final corner or later.,Increase acceleration (0.4),,normal,,,unique,4s
shooting_for_victory,Shooting for Victory!,unique_skill.png,Unique,"Increase acceleration with a pow, a wow, and a bang when well-positioned upon approaching the final straight.",Increase acceleration (0.4),,normal,,,unique,4s
let_s_pump_some_iron,Let's Pump Some Iron!,unique_skill.png,Unique,Increase acceleration in an attempt to move up on a corner late-race.,Increase acceleration (0.4),,normal,,,unique,4s
angling_and_scheming,Angling and Scheming,unique_skill.png,Unique,Increase acceleration at an opportune moment when in the lead on a corner late-race.,Increase acceleration (0.4),,normal,,,unique,4s
condor_s_fury,Condor's Fury,unique_skill.png,Unique,Increase acceleration with blazing passion when aiming for the front from midpack on the final corner.,Increase acceleration (0.4),,normal,,,unique,4s
moving_past_and_beyond,"Moving Past, and Beyond",unique_skill.png,Unique,"Having run the race calmly, increase acceleration with hardened determination when making a move mid-race, or on a crucial corner late-race whilst in midpack.",Increase acceleration (0.4),,normal,,,unique,4s
budding_blossom,Budding Blossom,unique_skill.png,Unique,"If the user engaged in a challenge on a mid-race corner, increase acceleration when well-positioned late-race at least halfway through the final corner.",Increase acceleration (0.4),,normal,,,unique,4s
louder_tracen_cheer,Louder! Tracen Cheer!,unique_skill.png,Unique,"If the user stays toward the very back during the first half of the race without being rushed, unleash fighting spirit to increase acceleration on the final straight.",Increase acceleration (0.4),,normal,,,unique,4s
prudent_positioning,Prudent Positioning,navigation_skill.png,Normal,Increase navigation early-race.,Increase Lane Movement Speed (0.035),120,normal,,,buff,3s
center_stage,Center Stage,super_navigation_skill.png,Upgraded,Greatly increase navigation early-race.,Increase Lane Movement Speed (0.045),,upgrade,prudent_positioning,120,buff,3s
go_with_the_flow,Go with the Flow,navigation_skill.png,Normal,Moderately increase navigation late-race.,Increase Lane Movement Speed (0.025),120,normal,,,buff,3s
lane_legerdemain,Lane Legerdemain,super_navigation_skill.png,Upgraded,Increase navigation late-race.,Increase Lane Movement Speed (0.035),,upgrade,go_with_the_flow,120,buff,3s
meticulous_measures,Meticulous Measures,navigation_skill.png,Normal,Moderately prepare to make for the finish line for a medium duration mid-race. (Sprint),Increase Lane Movement Speed (0.025),140,normal,,,buff,4s
thunderbolt_step,Thunderbolt Step,navigation_skill.png,Normal,Moderately avoid becoming surrounded for a medium duration when positioned toward the back mid-race. (Medium),Increase Lane Movement Speed (0.025),140,normal,,,buff,4s
dodging_danger,Dodging Danger,navigation_skill.png,Normal,Moderately avoid becoming surrounded early-race. (Front Runner),Increase Lane Movement Speed (0.025),110,normal,,,buff,3s
forward_march,"Forward, March!",navigation_skill.png,Normal,Moderately prepare to aim for the front late-race. (Dirt),Increase Lane Movement Speed (0.025),140,normal,,,buff,3s
perfect_prep,Perfect Prep!,super_navigation_skill.png,Upgraded,Prepare to make for the finish line for a medium duration mid-race. (Sprint),Increase Lane Movement Speed (0.035),upgrade,meticulous_measures,140,buff,4s
lightning_step,Lightning Step,super_navigation_skill.png,Upgraded,Avoid becoming surrounded for a medium duration when positioned toward the back mid-race. (Medium),Increase Lane Movement Speed (0.035),upgrade,thunderbolt_step,140,buff,4s
sixth_sense,Sixth Sense,super_navigation_skill.png,Upgraded,Avoid becoming surrounded early-race. (Front Runner),Increase Lane Movement Speed (0.035),,upgrade,dodging_danger,110,buff,3s
lead_the_charge,Lead the Charge!,super_navigation_skill.png,Upgraded,Prepare to aim for the front late-race. (Dirt),Increase Lane Movement Speed (0.035),upgrade,forward_march,140,buff,3s
focus,Focus,start_skill.png,Normal,Slightly decrease time lost to slow starts.,Improve Start Reaction Time (0.9),140,normal,,,buff,
concentration,Concentration,super_start_skill.png,Upgraded,Decrease time lost to slow starts.,Improve Start Reaction Time (0.4),,upgrade,focus,140,buff,
gatekept,Gatekept,negative_start.png,Normal,Moderately increase time lost to slow starts.,Worsen Start Reaction Time (1.5),70,normal,,,negative,
feelin_a_bit_silly,Feelin' a Bit Silly,negative_start.png,Normal,Greatly decrease the racer's proficiency in starting races. Effects include slow starts and reduced starting acceleration. Removed at the end of the Career playthrough.,Decrease acceleration (-18),,normal,,,negative,2s
you_re_not_the_boss_of_me,You're Not the Boss of Me!,negative_start.png,Normal,Increase time lost to slow starts and moderately decrease Wit.,Decrease performance,0,normal,,,negative,
hawkeye,Hawkeye,vision_skill.png,Normal,Moderately widen field of view with heightened observation early-race. (Medium),Increase Field of View (10),110,normal,,,buff,3s
studious,Studious,vision_skill.png,Normal,Slightly widen field of view with heightened observation mid-race. (Late Surger),Increase Field of View (5),120,normal,,,buff,3s
i_can_see_right_through_you,I Can See Right Through You,vision_skill.png,Normal,Slightly widen field of view with situational awareness when moving sideways. (End Closer),Increase Field of View (5),110,normal,,,buff,3s
strategist,Strategist,vision_skill.png,Normal,Slightly widen field of view when positioned toward the back late-race. (End Closer),Increase Field of View (5),110,normal,,,buff,3s
clairvoyance,Clairvoyance,super_vision_skill.png,Upgraded,Widen field of view with heightened observation early-race. (Medium),Increase Field of View (15),,upgrade,hawkeye,110,buff,3s
the_bigger_picture,The Bigger Picture,super_vision_skill.png,Upgraded,Widen field of view with heightened observation mid-race. (Late Surger),Increase Field of View (15),,upgrade,studious,120,buff,3s
the_coast_is_clear,The Coast Is Clear!,super_vision_skill.png,Upgraded,Moderately widen field of view with situational awareness when moving sideways. (End Closer),Increase Field of View (10),,upgrade,i_can_see_right_through_you,110,buff,3s
crusader,Crusader,super_vision_skill.png,Upgraded,Widen field of view when positioned toward the back late-race. (End Closer),Increase Field of View (15),,upgrade,strategist,110,buff,3s
ignited_spirit_spd,Ignited Spirit SPD,ignited.png,Normal,"Burn bright with team spirit, slightly increasing velocity in proportion to the total Speed of racing team members mid-race.",Increase target speed (Special scaling),200,normal,,,buff,1.8s
ignited_spirit_guts,Ignited Spirit GUTS,ignited.png,Normal,"Burn bright with team spirit, very slightly increasing vigor in proportion to the total Guts of racing team members late-race.",Increase target speed (Special scaling),200,normal,,,buff,1.8s
burning_spirit_spd,Burning Spirit SPD,burning.png,Upgraded,"Burn bright with team spirit, increasing velocity in proportion to the total Speed of racing team members mid-race.",Increase target speed (Special scaling),200,normal,,,buff,1.8s
burning_spirit_guts,Burning Spirit GUTS,burning.png,Upgraded,"Burn bright with team spirit, increasing vigor in proportion to the total Guts of racing team members late-race.",Increase target speed (Special scaling),200,normal,,,buff,1.8s
ignited_spirit_sta,Ignited Spirit STA,ignited_stam.png,Normal,"Burn bright with team spirit, slightly recovering endurance in proportion to the total Stamina of racing team members mid-race.",Stamina recovery (Special scaling),200,normal,,,recovery,
burning_spirit_sta,Burning Spirit STA,burning_stam.png,Upgraded,"Burn bright with team spirit, recovering endurance in proportion to the total Stamina of racing team members mid-race.",Stamina recovery (Special scaling),200,normal,,,recovery,
ignited_spirit_pwr,Ignited Spirit PWR,ignited.png,Normal,"Burn bright with team spirit, slightly increasing acceleration in proportion to the total Power of racing team members late-race.",Increase acceleration (Special scaling),200,normal,,,buff,1.2s
burning_spirit_pwr,Burning Spirit PWR,burning.png,Upgraded,"Burn bright with team spirit, increasing acceleration in proportion to the total Power of racing team members late-race.",Increase acceleration (Special scaling),200,normal,,,buff,1.2s
ignited_spirit_wit,Ignited Spirit WIT,ignited_wit.png,Normal,"Burn bright with team spirit, slightly increasing strategic navigation for a medium duration in proportion to the total Wit of racing team members early-race.",,200,normal,,,buff,4s
burning_spirit_wit,Burning Spirit WIT,burning_wit.png,Upgraded,"Burn bright with team spirit, increasing strategic navigation for a medium duration in proportion to the total Wit of racing team members early-race.",,200,normal,,,buff,4s
glittering_star,Glittering Star,unique_skill.png,Normal,Very slightly control breathing and kick forward in the second half of the race. Effect is increased in proportion to number of career wins.,Increase target speed (Special scaling),200,normal,,,buff,1.2s
radiant_star,Radiant Star,unique_skill.png,Upgraded,Control breathing and kick forward in the second half of the race. Effect is increased in proportion to number of career wins.,Increase target speed (Special scaling),200,normal,,,buff,1.2s
hesitant_front_runners,Hesitant Front Runners,debuff_speed.png,Normal,Slightly decrease velocity of front runners late-race.,Decrease current speed (-0.15),130,normal,,,debuff,3s
hesitant_pace_chasers,Hesitant Pace Chasers,debuff_speed.png,Normal,Slightly decrease velocity of pace chasers late-race.,Decrease current speed (-0.15),130,normal,,,debuff,3s
hesitant_late_surgers,Hesitant Late Surgers,debuff_speed.png,Normal,Slightly decrease velocity of late surgers late-race.,Decrease current speed (-0.15),130,normal,,,debuff,3s
hesitant_end_closers,Hesitant End Closers,debuff_speed.png,Normal,Slightly decrease velocity of end closers late-race.,Decrease current speed (-0.15),130,normal,,,debuff,3s
intimidate,Intimidate,debuff_speed.png,Normal,Moderately intimidate runners behind when positioned toward the front early-race. (Sprint),Decrease current speed (-0.2),170,normal,,,debuff,3s
speed_eater,Speed Eater,debuff_speed.png,Normal,Slightly steal velocity from runners behind when positioned toward the front mid-race. (Mile),Decrease current speed (-0.15),160,normal,,,debuff,3s
